"","DOY","TIME","D0cm","D2.5cm","D5cm","D10cm","D15cm","D20cm","D30cm","D50cm","D100cm","D200cm","dates"
"1807",166,360,20.2974216633622,20.2518203340062,20.5517909332938,21.1846331649744,21.600283533286,21.7291188486703,21.3385120919275,20.0119442870168,18.7381576162491,18.9759080940204,2022-06-15
"1808",166,420,21.300655343134,20.8387800462222,20.7895755962352,21.1201525206668,21.4620015697148,21.6097564920582,21.3092999898385,20.0275145515831,18.7432173471855,18.9759080940204,2022-06-15
"1809",166,480,22.9368427939891,21.8449909121467,21.3279973981744,21.2048398912472,21.3872180050264,21.5071203404781,21.2747888500169,20.0420776509531,18.7483043849167,18.9759080940204,2022-06-15
"1810",166,540,25.1573518474321,23.3381803597539,22.2467230807409,21.4844380291195,21.4009508165688,21.4355036597337,21.2377222718659,20.0555827147593,18.7534148631257,18.9759080940204,2022-06-15
"1811",166,600,27.5751590762341,25.1639662159949,23.5190242636747,21.9931158687506,21.5314165673512,21.411455539043,21.2018288306594,20.0680433891957,18.7585448634933,18.9759080940204,2022-06-15
"1812",166,660,29.6629592058483,26.9324860707583,24.9684876568087,22.7074248630896,21.7954986610996,21.4518728197257,21.1718455968896,20.079555605075,18.7636906783562,18.9759080940204,2022-06-15
"1813",166,720,30.7362761570371,28.4776944473978,26.2680017026468,23.5364321059481,22.18065210418,21.5678560380989,21.1531763439672,20.0903133302657,18.7688491430722,18.9759080940204,2022-06-15
"1814",166,780,31.0464554784333,29.1592088969931,27.2392908119051,24.3403034900186,22.6421986055027,21.7577811368091,21.1509906369661,20.100610207114,18.7740179982661,18.9759080940204,2022-06-15
"1815",166,840,30.7187110659659,29.3072260824775,27.7197675128744,24.982932421575,23.1127016237562,22.0042957636351,21.1689831868801,20.1108208401801,18.7791962285631,18.9759080940204,2022-06-15
"1816",166,900,30.2945655736111,29.1943462569931,27.8860358716811,25.4277170170643,23.5323342122391,22.2782364425894,21.2082822242451,20.1213579534023,18.7843842551992,18.9759080940204,2022-06-15
"1817",166,960,29.3498506159344,28.7730767410921,27.8163662072835,25.7026194424595,23.8760208853919,22.5509514655828,21.2672495102498,20.1326180219768,18.7895839980344,18.9759080940204,2022-06-15
"1818",166,1020,27.9164839826148,27.9330941814374,27.4220312606054,25.792834850691,24.1298084118118,22.8010501865582,21.3422633212776,20.1449343197358,18.7947987031207,18.9759080940204,2022-06-15
"1819",166,1080,26.4235972133085,26.8697014338593,26.7602030153989,25.6854470267969,24.2757592057762,23.0108014107943,21.4284650760146,20.1585478524027,18.8000326487885,18.9759080940204,2022-06-15
"1820",166,1140,24.9501732313927,25.738198662743,25.9625904842241,25.4167688287464,24.3092690585196,23.1659319489441,21.5201705181397,20.1735895230801,18.8052907716299,18.9759080940204,2022-06-15
"1821",166,1200,23.2945689547215,24.5118195911755,25.0742740837423,25.02916492829,24.2411260190605,23.2590837481215,21.6114499603381,20.1900717703379,18.8105782415994,18.9759080940204,2022-06-15
"1822",166,1260,22.1480776887668,23.3527129470976,24.1180315839952,24.5393909159556,24.0827424928732,23.2890460995804,21.6967890140615,20.2078932656441,18.8159000361246,18.9759080940204,2022-06-15
"1823",166,1320,21.4188692483383,22.5307880637428,23.3287871589989,24.0214012762303,23.8537270140634,23.2584874855022,21.7714541078065,20.2268538338337,18.8212605487149,18.9759080940204,2022-06-15
"1824",166,1380,20.9878147525335,21.8338571378542,22.7036929639823,23.535203024051,23.5889314916144,23.1772239839381,21.8318856336964,20.2466754764294,18.8266632402158,18.9759080940204,2022-06-15
"1825",167,0,20.7571570826596,21.3628327798915,22.2019511111876,23.0980373221287,23.3135550307431,23.0593600733657,21.8761199893564,20.2670329139586,18.83211053199,18.9759080940204,NA
"1826",167,60,20.4073798576365,21.1905511724593,21.8403920418299,22.7304757199466,23.0455772882757,22.918504914509,21.9037166982121,20.2875891757467,18.8376040954852,18.9759080940204,2022-06-16
"1827",167,120,20.109440573359,20.8883832256559,21.5315519236997,22.4192418928795,22.7975887937272,22.7670714098372,21.9154214695073,20.3080126326159,18.8431432415105,18.9759080940204,2022-06-16
"1828",167,180,19.8666410720692,20.5980326910912,21.2388834974181,22.1374609743161,22.5672518769731,22.6132302279024,21.9128290565909,20.3280079170486,18.8487267193649,18.9759080940204,2022-06-16
"1829",167,240,19.6257007727872,20.4159770976639,20.9729333311023,21.8799573257933,22.3507712224162,22.4605958677382,21.89781189829,20.3473229765085,18.8543523215902,18.9759080940204,2022-06-16
"1830",167,300,20.3726772233445,20.3529790707093,20.8668605637169,21.6594360315465,22.1494604794864,22.3110422064748,21.8722012981186,20.3657492852353,18.8600169764413,18.9759080940204,2022-06-16
"1831",167,360,20.8782274194513,20.6914192173359,20.9612908019575,21.5298923299523,21.9786350831451,22.1682493580619,21.8377897666282,20.3831196338791,18.8657169390794,18.9759080940204,2022-06-16
"1832",167,420,21.7924887160774,21.2295189209802,21.2236341816315,21.505265367551,21.8557080427606,22.0400364291783,21.7966440219442,20.3993092969569,18.8714479892447,18.9759080940204,2022-06-16
"1833",167,480,23.0828220401953,22.0846926112256,21.707678227306,21.6020337453584,21.7930814895581,21.9351400323841,21.7513014871094,20.4142420617627,18.8772054762414,18.9759080940204,2022-06-16
"1834",167,540,24.7398907218995,23.2483484091939,22.4475783079709,21.8457275113489,21.8061881331515,21.8629253576457,21.7047477989315,20.427898724641,18.8829846343135,18.9759080940204,2022-06-16
"1835",167,600,26.4723065487114,24.6035434436614,23.4132651178105,22.2510621230901,21.910746148286,21.8338543337079,21.6604490095434,20.4403242835669,18.8887807653435,18.9759080940204,2022-06-16
"1836",167,660,27.9702033067518,25.9194805658363,24.4695371786822,22.7933046140167,22.1132276348479,21.8578509194013,21.6223380179314,20.4516356846558,18.8945894862425,18.9759080940204,2022-06-16
"1837",167,720,28.9608910721307,26.9777932381027,25.4502629535497,23.407986570112,22.4012845886181,21.9401683015432,21.5945387724989,20.4620268435435,18.9004070026788,18.9759080940204,2022-06-16
"1838",167,780,29.3133832618154,27.615469082564,26.197415625437,24.0073533200441,22.7434484068441,22.0776554395962,21.5807558761135,20.4717646771866,18.9062303851422,18.9759080940204,2022-06-16
"1839",167,840,29.0246089867643,27.7743195966255,26.6126910317703,24.5059549806592,23.0956711807829,22.2574886692148,21.5835120226498,20.4811713610071,18.9120578053486,18.9759080940204,2022-06-16
"1840",167,900,28.1420779086051,27.4722840718077,26.6599315686812,24.8411567621094,23.4123702757307,22.4591304385234,21.6035086195654,20.4905928465483,18.9178886805242,18.9759080940204,2022-06-16
"1841",167,960,26.8291402275699,26.8107466408161,26.3603469338836,24.9799895537278,23.6554157909193,22.6584521188482,21.639345879499,20.5003589366949,18.9237236825788,18.9759080940204,2022-06-16
"1842",167,1020,25.2587330314359,25.9330267446094,25.790032485196,24.9244427937462,23.8007108408716,22.8323440013834,21.6876718990714,20.5107431089431,18.9295645984639,18.9759080940204,2022-06-16
"1843",167,1080,23.6578850980358,24.9886901319539,25.0514724265526,24.7037627358075,23.8408692688904,22.9628443266336,21.7437149268561,20.5219301703889,18.935414054305,18.9759080940204,2022-06-16
"1844",167,1140,22.9298983162036,23.8223618556412,24.3171140941851,24.363203471852,23.784074839664,23.0395846686965,21.8020529918286,20.5339978176624,18.9412751364333,18.9759080940204,2022-06-16
"1845",167,1200,21.7612254801214,22.8757717907038,23.5627353619246,23.9612071009397,23.6495271931078,23.0605177282767,21.8574294340386,20.5469146459628,18.9471510241567,18.9759080940204,2022-06-16
"1846",167,1260,20.975062989737,22.1624673049926,22.8304328811328,23.5201765480273,23.4563660493774,23.0299275446528,21.9054219554343,20.5605531628621,18.9530444967283,18.9759080940204,2022-06-16
"1847",167,1320,20.5278413784295,21.6901094053325,22.2878948448552,23.1007589477496,23.2269743223619,22.9553651877952,21.9427363152829,20.5747125219799,18.9589578885248,18.9759080940204,2022-06-16
"1848",167,1380,20.2096696399319,21.300467841952,21.8707492300035,22.731871260523,22.9892295466047,22.8487388498239,21.9674005976956,20.5891443894757,18.9648925136446,18.9759080940204,2022-06-16
"1849",168,0,20.0740970769193,20.9966320752774,21.5395826862227,22.4100480082102,22.7575435404687,22.7225937092111,21.978845150011,20.6035821679075,18.9708487804469,18.9759080940204,NA
"1850",168,60,19.9219248417794,20.6670107318859,21.2765956337338,22.1322621553491,22.5388927729415,22.5866535558474,21.9775693993036,20.6177674810643,18.9768271444795,18.9759080940204,2022-06-17
"1851",168,120,19.5112847071467,20.3275997479469,20.9795891421927,21.8759880755655,22.3334070464985,22.4476934965281,21.9647426659283,20.6314646608925,18.982825040427,18.9759080940204,2022-06-17
"1852",168,180,18.9687162439647,20.0129687605124,20.6430243929588,21.6194857777048,22.1336626980529,22.3082208701222,21.9417796306721,20.6444718153534,18.9888401924442,18.9759080940204,2022-06-17
"1853",168,240,18.9143097809165,19.5366728694961,20.3431075670889,21.3567982720166,21.9342032682636,22.1677457218964,21.9099632762614,20.6566200514877,18.9948697162368,18.9759080940204,2022-06-17
"1854",168,300,18.9288590043029,19.7264373458981,20.1111774141019,21.1156413209903,21.735680389569,22.0254583101136,21.8703182993453,20.6677680672555,19.0009100898201,18.9759080940204,2022-06-17
"1855",168,360,19.5128138081715,20.0055216369142,20.1711917023604,20.9638494622141,21.5587920404879,21.884137414756,21.8237725969543,20.6777975377314,19.0069574561008,18.9759080940204,2022-06-17
"1856",168,420,20.4146738842779,20.5110532947398,20.412220796454,20.9207081000692,21.4268444034559,21.752863482862,21.771681243422,20.6866150225391,19.0130073983918,18.9759080940204,2022-06-17
"1857",168,480,21.6647282760562,21.2957332358935,20.869873988515,20.9995868653614,21.354061943493,21.6420419545993,21.7161093577028,20.694163832253,19.019055323087,18.9759080940204,2022-06-17
"1858",168,540,23.1087992345607,22.2936363078255,21.5435365647311,21.2164430669741,21.3544431276841,21.5619409954029,21.6597564858887,20.7004363649673,19.0250965375188,18.9759080940204,2022-06-17
"1859",168,600,24.7088614333053,23.3144377425971,22.374588054242,21.5643917511271,21.4375025239457,21.5223467493953,21.6058585556486,20.7054842775693,19.0311264496401,18.9759080940204,2022-06-17
"1860",168,660,25.967795960875,24.3533387522345,23.2409729737496,22.0141447020677,21.6017757852833,21.5304155120314,21.5579905501623,20.7094257015559,19.0371408009094,18.9759080940204,2022-06-17
"1861",168,720,26.9018774390411,25.2154125249446,24.0487235497725,22.5153830275409,21.8337793119843,21.588376987205,21.5196860754668,20.7124465150246,19.0431359166645,18.9759080940204,2022-06-17
"1862",168,780,27.3464151140259,25.7820422309575,24.6961615877232,23.0095722535105,22.109505979248,21.6922629295644,21.4939460535603,20.7147928104877,19.0491089424204,18.9759080940204,2022-06-17
"1863",168,840,27.2246900266563,26.0906359405567,25.0989144264758,23.4363630620565,22.3972574406855,21.8318280796589,21.4827520236858,20.716753778125,19.0550580323244,18.9759080940204,2022-06-17
"1864",168,900,26.6886800361957,26.0163620874711,25.2529371027765,23.7535438625842,22.6651327307492,21.991830798271,21.4866831481046,20.7186363205098,19.0609825306075,18.9759080940204,2022-06-17
"1865",168,960,25.8783473254623,25.6118127397736,25.139380877696,23.9285852495674,22.8848505879628,22.154818911771,21.5047789257109,20.7207351924987,19.0668826966749,18.9759080940204,2022-06-17
"1866",168,1020,24.5224324967173,24.9619500316115,24.7680757355553,23.9519763783713,23.0348560167198,22.3032912300559,21.534630394331,20.7233033976968,19.0727599585738,18.9759080940204,2022-06-17
"1867",168,1080,23.3973955753217,24.0633028512849,24.2066318294416,23.8188873452953,23.1007696523048,22.4218567139,21.572666775626,20.7265271734554,19.0786166530912,18.9759080940204,2022-06-17
"1868",168,1140,22.3453940513443,23.1428113163187,23.5604921308577,23.5652524555417,23.080493423174,22.4988344674571,21.6145564636579,20.7305087333737,19.0844554741862,18.9759080940204,2022-06-17
"1869",168,1200,20.9115427756964,22.1328150220284,22.8345147683958,23.2264196087887,22.9847155206525,22.5289215189848,21.6557732735555,20.7352584880421,19.0902793580215,18.9759080940204,2022-06-17
"1870",168,1260,20.2604354856324,21.1600595038582,22.0581552038105,22.8009559224054,22.8201755341684,22.5114759614199,21.6921656801288,20.7406996933869,19.0960910477232,18.9759080940204,2022-06-17
"1871",168,1320,19.8766154539626,20.5656778215905,21.4677833601023,22.3709501118294,22.6031865322383,22.4482809650876,21.7201710988156,20.746680484207,19.1018930237228,18.9759080940204,2022-06-17
"1872",168,1380,19.5225840635503,20.1645707903794,21.0155031057285,21.9869616009082,22.3674224395429,22.3484348131551,21.7371862133878,20.7529908849682,19.1076868916497,18.9759080940204,2022-06-17
"1873",169,0,19.1495236931114,19.9557059098291,20.6515831032364,21.6550793634243,22.133348495805,22.2247535014418,21.7420047102902,20.7593883792433,19.1134734672278,18.9759080940204,NA
"1874",169,60,18.9030391429475,19.6966740400673,20.3711786047242,21.3700237585413,21.9110299272611,22.0882755728006,21.7346565216365,20.7656240801649,19.119254680521,18.9759080940204,2022-06-18
"1875",169,120,18.6595405187207,19.4427996112941,20.1114745341818,21.1166070686803,21.7031595975771,21.9472334237216,21.7160538007723,20.7714701754334,19.1250274089666,18.9759080940204,2022-06-18
"1876",169,180,18.508102605464,19.165329534794,19.8717780459267,20.8821547084898,21.5072295888682,21.8060031859725,21.68752570299,20.7767261872073,19.1307898693561,18.9759080940204,2022-06-18
"1877",169,240,18.0996854815708,19.0669027278157,19.6288241893161,20.6647709726508,21.3208177510982,21.666414369867,21.6504741449998,20.7812249017463,19.1365396693608,18.9759080940204,2022-06-18
"1878",169,300,18.54385323438,19.2044521193405,19.5288822899833,20.4779691430278,21.1454440086921,21.5294356905313,21.6062129161604,20.7848310365692,19.1422738663283,18.9759080940204,2022-06-18
"1879",169,360,19.0709317080424,19.5001721215831,19.6488841060988,20.3802642546765,20.9981008025488,21.3985004227533,21.5560359146746,20.7874388616599,19.1479889664988,18.9759080940204,2022-06-18
"1880",169,420,19.9805046436904,19.8336986866534,19.8919584636173,20.369440316559,20.8948602735338,21.2814274271249,21.5015854106913,20.7889742329375,19.1536812216862,18.9759080940204,2022-06-18
"1881",169,480,20.9110789653119,20.4404040250651,20.2590226441948,20.4469125870373,20.8409290939804,21.1854584413352,21.444975898031,20.7894027781189,19.1593466910544,18.9759080940204,2022-06-18
"1882",169,540,21.714642713058,21.2970986469526,20.7536395751097,20.622114386043,20.8429880575494,21.1166781914485,21.3886165149469,20.7887364134067,19.1649813626345,18.9759080940204,2022-06-18
"1883",169,600,22.8808763947232,21.9725356362635,21.3631085204159,20.8856160251416,20.9059526298721,21.0807094548426,21.3351123810342,20.7870363607947,19.1705815481587,18.9759080940204,2022-06-18
"1884",169,660,23.9840600430192,22.6170887348966,21.9708237696269,21.2063467182142,21.0246246570803,21.0810707987748,21.2871514486467,20.7844151877331,19.176143724382,18.9759080940204,2022-06-18
"1885",169,720,24.3497947328433,23.3606621369626,22.5230396121347,21.5598595190224,21.187257043274,21.117307956207,21.2472020310551,20.7810338426167,19.1816649548855,18.9759080940204,2022-06-18
"1886",169,780,24.7722836401107,23.7999709317948,23.0006845104616,21.9107773530573,21.3797127255594,21.1857276118421,21.2172198795063,20.7770928340777,19.1871430244205,18.9759080940204,2022-06-18
"1887",169,840,24.814589429234,24.0323438387135,23.3258640344152,22.2222028835101,21.582621664101,21.2794459970292,21.1984414156254,20.7728191150047,19.1925764433578,18.9759080940204,2022-06-18
"1888",169,900,24.3472527349338,23.8828767270151,23.4373378397437,22.4556732483645,21.7740572015004,21.3885279679693,21.1911914838799,20.7684489284687,19.197964629404,18.9759080940204,2022-06-18
"1889",169,960,23.6442322853864,23.5491378385607,23.3000838882193,22.5677317279197,21.9273470678092,21.5001075508698,21.1947419968423,20.7642077992397,19.2033080110165,18.9759080940204,2022-06-18
"1890",169,1020,22.5638420946066,22.9288577289579,22.9822041795094,22.5598854758036,22.024277402203,21.5997764574153,21.2072127382253,20.7602896863014,19.2086075750587,18.9759080940204,2022-06-18
