"","DOY","TIME","D0cm","D2.5cm","D5cm","D10cm","D15cm","D20cm","D30cm","D50cm","D100cm","D200cm","dates"
"1554",155,1020,24.0347820041485,25.3097115942129,25.7505705161868,25.1606005893299,23.9613677373177,22.8870292100646,21.9239726499879,21.7615435948464,20.3985131661321,18.9759080940204,2022-06-04
"1555",155,1080,21.5872358019085,23.6577687412274,24.5003514216624,24.70980082664,23.9567342427006,23.0658287944436,22.0081369335659,21.7549171336846,20.4010015100147,18.9759080940204,2022-06-04
"1556",155,1140,19.6298070028328,21.9720103228038,23.1991799146304,24.0989643201829,23.8105157007812,23.1561534531033,22.0928700690425,21.7501595580123,20.4034540100003,18.9759080940204,2022-06-04
"1557",155,1200,17.9101951763058,20.2943585384298,21.9137927036039,23.3910591133777,23.5485020358562,23.1585256915636,22.1704679267816,21.7471493645202,20.4058771587762,18.9759080940204,2022-06-04
"1558",155,1260,16.6512152245037,18.9238024215748,20.6795071767468,22.6279922691941,23.1971327521468,23.0802560529974,22.2345448453674,21.7456322056475,20.4082769759459,18.9759080940204,2022-06-04
"1559",155,1320,15.6186315139193,17.855610902621,19.6464089304546,21.8782073882311,22.7869826377353,22.93275460959,22.2803646944284,21.7452509243737,20.4106581709299,18.9759080940204,2022-06-04
"1560",155,1380,14.8147062539368,16.9678401543785,18.7577295326203,21.1746566425508,22.3503258015962,22.7316074652585,22.3049814776259,21.7455839150363,20.4130240690016,18.9759080940204,2022-06-04
"1561",156,0,14.5129512011068,16.4125062382866,18.0784901302061,20.5450299705941,21.9092361901583,22.4913352033254,22.3072950083766,21.7461840401404,20.4153763962279,18.9759080940204,NA
"1562",156,60,14.3073580112248,16.0737825510508,17.6042248824926,20.0162874594314,21.4973538436858,22.2357127992828,22.2877978830569,21.7466523684956,20.4177130234583,18.9759080940204,2022-06-05
"1563",156,120,13.778623588251,15.561088823989,17.1459143271005,19.5559547795748,21.1130002798738,21.9729905729517,22.248273588011,21.7465593755354,20.4200358025511,18.9759080940204,2022-06-05
"1564",156,180,13.1259237900086,15.0746604041031,16.6428302842999,19.1191777882431,20.7496073432453,21.7104005108029,22.191224920885,21.7455423515199,20.422342245538,18.9759080940204,2022-06-05
"1565",156,240,12.4029664697138,14.769085158298,16.1167969472011,18.6944250324699,20.3977128076696,21.4497901056564,22.1191048570917,21.743296677088,20.4246288613383,18.9759080940204,2022-06-05
"1566",156,300,13.0155089961192,14.3176711591652,15.8102759119171,18.2881094788515,20.0563145032733,21.1909975771681,22.0340306020627,21.739576046297,20.4268910208947,18.9759080940204,2022-06-05
"1567",156,360,15.2523295883649,15.1728813471174,15.8793829480857,17.9913242613524,19.7396839879539,20.9360604020718,21.9378567135228,21.7341837725716,20.4291231359486,18.9759080940204,2022-06-05
"1568",156,420,19.7974024707028,17.6412490193083,16.9748607809076,18.0077749532359,19.5058689247567,20.6963074828839,21.832669588783,21.7269691333883,20.4313188779388,18.9759080940204,2022-06-05
"1569",156,480,26.0647623183845,21.8634447457896,19.2999929747278,18.572700029157,19.4594261149889,20.5025425803633,21.7220285584524,21.7178404924937,20.4334713706207,18.9759080940204,2022-06-05
"1570",156,540,33.7701958807045,27.3896226140462,22.9552772772239,19.8507931283935,19.7180124261279,20.4051234998469,21.6125147595732,21.7068071954605,20.4355735293288,18.9759080940204,2022-06-05
"1571",156,600,41.4193344694273,33.6469506592733,27.6407082256246,21.922867538539,20.3850327088543,20.4664056793862,21.5146981280869,21.694045711916,20.4376185819053,18.9759080940204,2022-06-05
"1572",156,660,46.1108522526998,38.893019652829,32.423545444993,24.6404724366453,21.5112510071627,20.7483426358642,21.4432159203639,21.6799734212339,20.4396008997554,18.9759080940204,2022-06-05
"1573",156,720,47.4485279490531,41.7482661182956,35.9364980460697,27.4473369523442,23.0011471303446,21.2856720317418,21.4153494360295,21.6653099537429,20.4415169960453,18.9759080940204,2022-06-05
"1574",156,780,46.6308293498803,42.2992680999175,37.7948339538654,29.7607164093279,24.6038244140733,22.0485868100142,21.4468337623071,21.6510837123048,20.4433666560641,18.9759080940204,2022-06-05
"1575",156,840,44.4203196233683,41.5730215980696,38.2296906440943,31.3182131344378,26.0610990870518,22.9435413655199,21.5462321938113,21.6385370058134,20.4451541720047,18.9759080940204,2022-06-05
"1576",156,900,40.752684890955,39.6202810761526,37.5988852166528,32.1308620383872,27.2192744156809,23.8550146771066,21.7118856385353,21.6289480277573,20.4468884593921,18.9759080940204,2022-06-05
"1577",156,960,37.155739863397,36.8496599780658,36.1260336860983,32.2427438429916,28.006828537953,24.6829615013686,21.9328339725962,21.6234355323591,20.4485830054808,18.9759080940204,2022-06-05
